project_id;committer;time;additions;deletions
1;113;2269;343;18
1;116;2268;6;6
1;116;2270;240;0
1;116;2268;260;3
1;116;2268;6;6
1;116;2267;259;2
1;116;2267;956;821
1;116;2267;711;1136
1;116;2267;391;1
1;116;2266;70;0
1;116;2266;711;1136
1;116;2269;51;22
1;113;2266;711;1254
1;118;2371;216;27
1;113;2255;253;103
1;113;2351;332;109
1;117;2321;401;286
1;118;2320;32;43
1;114;2320;472;335
1;118;1576;11;8
1;113;2256;140;11
1;114;1576;911;209
1;118;2320;51;115
1;118;1575;140;60
1;113;1573;128;1199
1;117;1576;125;10
1;118;1549;246;1
1;114;1549;128;59
1;117;1572;417;81
1;113;1548;170;51
1;116;1548;715;155
1;113;1548;242;209
1;113;1547;331;138
1;113;1548;579;155
1;116;1546;72;1
1;114;1531;38;14
1;114;1530;73;0
1;113;1574;36;10
1;114;1531;19;0
1;113;1526;136;0
1;116;1525;1;1
1;116;1525;4;0
1;118;1525;4;0
1;113;1525;313;115
1;116;1524;5;1
1;116;1525;1;1
1;113;1521;347;116
1;113;1521;1032;69
1;117;1525;4;0
1;113;1597;26;10
1;113;1652;742;60
1;113;1597;37;14
1;113;1597;103;28
1;113;1597;1;1
1;113;1597;84;126
1;113;1597;19;8
1;113;1596;1;1
1;118;1596;1;1
1;113;1596;0;0
1;113;1596;536;0
1;113;1596;0;1
1;113;1596;11;1
1;113;1596;0;8
1;116;1522;13;3
1;113;1596;0;11
1;113;1596;0;6
1;113;1596;0;12
1;114;1595;5;0
1;113;1596;0;23
1;113;1596;0;12
1;113;1596;0;5
1;114;1573;2;3
1;114;1573;74;0
24;119;2294;0;0
24;119;2294;1;1
24;119;2293;3;1
24;119;2294;32;2
24;120;2275;27379;0
24;119;2293;1;1
24;120;2275;22;2533
24;119;2275;993;188
24;120;2275;993;188
24;119;2275;36;6
24;119;2274;507;0
24;120;2274;363;43
24;121;2274;148;9
24;119;2274;47;18
24;121;2273;218;37
24;119;2275;3;3
24;119;2293;2;2
24;120;2272;23;21
24;120;2272;23;21
24;119;2270;4;4
24;119;2272;37;0
24;119;2269;25;0
24;120;2269;23;12
24;122;2270;25;0
24;121;2269;23;12
24;120;2269;3;31
24;120;2268;10;2
24;119;2272;2;2
24;119;2268;10;2
24;120;2268;150;37
24;120;2268;27;12
24;119;2268;27;12
24;121;2268;151;38
24;121;2267;29;21
24;120;2267;29;21
24;120;2267;27;4
24;120;2269;3;31
24;120;2267;9;7
24;119;2267;2;4
24;119;2267;25;0
24;120;2267;9;7
24;120;2267;1993;1550
24;120;2267;2;1
24;120;2267;261;40
24;120;2267;35;39
24;120;2266;219;815
24;120;2267;35;39
24;120;2267;2;1
24;121;2266;219;815
24;120;2254;383;192
24;120;2254;128;86
24;120;2254;128;86
24;121;2254;383;192
24;120;2253;136;45
24;119;2251;131;94
24;120;2248;5;5
24;120;2249;64;10
24;119;2267;30;19
24;120;2248;3;3
24;120;2248;5;5
24;120;2247;289;258
24;120;2247;289;258
24;120;2247;39;13
24;123;2248;3;3
24;120;2247;137;41
24;121;2247;90;13
24;120;2247;137;41
24;120;2245;5;5
24;120;2247;90;13
24;120;2245;89;58
24;120;2245;314;69
24;123;2245;5;5
24;120;2245;88;57
24;120;2245;315;70
24;123;2247;39;13
24;119;2245;106;12
24;122;2398;8;5
24;121;2245;315;70
24;123;2394;0;0
24;122;2395;100;4
24;123;2394;297;89
24;120;2393;2;2
24;123;2393;43;38
24;122;2392;0;8
24;120;2394;43;38
24;122;2392;14;6
24;120;2393;58;56
24;119;2392;24;7
24;120;2373;5;5
24;121;2367;241;35
24;120;2367;254;114
24;120;2367;1255;394
24;123;2367;106;100
24;120;2367;221;146
24;119;2367;138;5
24;123;2366;173;24
24;123;2366;870;227
24;120;2366;109;21
24;123;2365;121;46
24;120;2364;64;3
24;120;2389;51;49
24;120;2363;628;182
24;120;2363;242;45
24;121;2363;242;45
24;120;2367;173;24
24;119;2363;119;110
24;123;2362;9;15
24;120;2343;2;1
24;119;2364;5;1
24;120;2367;239;33
24;121;2343;170;100
24;119;2342;128;223
24;119;2368;5;5
24;119;2342;89;14
24;119;2342;45;13
24;121;2342;219;234
24;119;2342;1;0
24;121;2342;45;13
24;121;2342;416;104
24;120;2342;415;103
24;120;2342;45;13
24;119;2342;5;1
24;120;2342;263;54
24;119;2342;263;54
24;120;2342;1;1
24;121;2341;56;2
24;121;2341;80;69
24;120;2341;54;0
24;119;2340;481;761
24;119;2341;2;2
24;119;2340;13;11
24;121;2342;61;48
24;120;2342;5;3
24;121;2340;12;11
24;121;2340;1;1
24;121;2340;136;1
24;121;2340;235;862
24;121;2340;855;238
24;121;2340;1;1
24;120;2339;21;0
24;120;2339;21;0
24;119;2339;203;70
24;120;2340;3;0
24;119;2339;254;56
24;121;2338;309;125
24;119;2337;1;3
24;120;2338;203;70
24;119;2321;12;6
24;119;2321;21;12
24;119;2321;240;51
24;119;2321;186;10
24;120;2319;10;0
24;120;2338;1;3
24;120;2319;51;10
24;119;2317;60;41
24;119;2317;10;6
24;120;2321;21;12
24;120;2317;61;42
24;119;2304;0;2
24;119;2304;3;3
24;119;2303;1;0
24;119;2303;114;33
24;120;2321;126;1
24;119;2303;490;14
24;120;2299;37;31
24;120;2299;78;5
24;119;2296;1;160
24;120;2296;12;2
24;121;2294;475;158
24;119;2294;48;7
24;119;2318;48;8
24;121;2294;475;158
24;119;2294;644;102
24;121;2294;6;6
24;120;2294;48;7
24;119;2294;66;10
24;120;2293;87;13
24;120;2293;27;3
24;121;2292;18;30
24;119;2293;22;4
24;121;2292;190;42
24;120;2291;14;28
24;121;2290;131;63
24;120;2292;4;2
24;120;2290;32;24
24;120;2293;59;9
24;119;2278;32;24
24;120;2290;88;9
24;119;2273;22;5
24;120;2273;33;8
24;120;2273;17;4
24;119;2273;13;21
24;119;2273;33;8
24;121;2271;4255;975
24;120;2271;169;111
24;120;2271;13;21
24;119;2271;169;111
24;119;2273;17;4
24;119;2265;1520;275
24;119;2294;8;4
24;119;2265;17;49
24;120;2366;283;11
24;121;2364;494;91
24;119;2348;47;12
24;119;2344;44;125
24;120;2363;160;204
24;120;2344;1;1
24;119;2344;8;9
24;120;2344;52;77
24;121;2268;156;15
24;120;2344;28;1
24;119;2344;44;68
24;119;2344;699;301
24;120;2343;5;5
24;120;2343;2;3
24;120;2343;14;1
24;120;2343;342;57
24;119;2343;165;7
24;119;2343;244;182
24;120;2343;12;2
24;119;2343;12;2
24;120;2343;244;182
24;120;2343;244;182
24;119;2343;21;9
24;119;2343;306;56
24;119;2343;0;0
24;120;2342;16;3
24;120;2338;812;374
24;120;2338;1;1
24;120;2342;235;186
24;120;2343;1;0
24;119;2337;12;8
24;119;2337;265;61
24;119;2337;6;0
24;121;2337;265;61
24;119;2337;25;18
24;121;2337;130;15
24;121;2337;234;61
24;119;2316;445;397
24;120;2316;288;147
24;119;2316;1;1
24;119;2397;188;138
24;119;2316;0;71
24;120;2316;448;400
24;119;2316;1;1
24;119;2315;205;193
24;123;2295;83;0
24;119;2295;147;102
24;119;2295;143;47
24;123;2295;143;47
24;120;2294;1505;272
24;119;2292;83;0
24;119;2318;341;64
24;119;2292;0;265
24;119;2292;1;1
24;119;2292;178;4
24;119;2292;0;293
24;119;2292;1534;65
24;119;2291;9;4
24;119;2291;46;0
24;119;2291;121;11
24;120;2291;1802;885
24;121;2291;10;10
24;121;2291;1084;148
24;119;2292;4;4
24;121;2291;46;0
24;124;2291;10;10
24;120;2291;83;0
24;121;2291;984;1387
24;120;2291;13;1
24;120;2291;6;0
24;124;2291;2;2
24;120;2291;153;8
24;120;2291;26;12
24;120;2291;38;5
24;120;2290;1;3
24;120;2291;23;17
24;120;2290;36;12
24;121;2290;215;0
24;121;2290;277;169
24;119;2289;354;320
24;124;2291;4;4
24;119;2290;100;5
24;120;2279;35;4
24;120;2279;1;0
24;120;2279;0;0
24;120;2279;42;4
24;120;2290;14;4
24;119;2271;6;0
24;120;2271;6;0
24;124;2277;35;4
24;119;2271;1289;278
24;119;2271;240;228
24;120;2271;42;0
24;120;2271;58;2
24;124;2270;2;2
24;120;2270;6;334
24;119;2271;42;0
24;120;2270;20;13
24;124;2270;6;6
24;120;2269;1;1
24;120;2269;4;1
24;124;2270;15;6
24;120;2269;90;1
24;124;2269;4;1
24;120;2269;1;1
24;120;2269;23;1665
24;124;2269;1;0
24;124;2266;431;6
24;124;2268;13;6
24;124;2266;1;2
24;119;2266;395;115
24;124;2266;0;31
24;119;2266;21;46
24;120;2266;388;109
24;120;2266;31;10
24;124;2265;9;9
24;119;2265;141;1
24;119;2265;430;7
24;123;2265;962;449
24;123;2265;5;5
24;123;2265;218;0
24;121;2265;338;180
24;124;2264;1;2
24;119;2342;48;4
24;120;2339;50;20
24;119;2341;278;99
24;124;2269;90;1
24;121;2320;63;220
24;119;2316;1873;61
24;120;2320;26;5
24;121;2317;79;0
24;119;2317;53;5
24;119;2317;0;126
24;119;2317;117;39
24;121;2317;587;75
24;120;2317;6;1070
24;120;2317;6;1070
24;121;2316;132;15
24;121;2317;272;0
24;120;2316;51;145
24;123;1594;132;15
24;120;2251;94;0
24;121;2316;1070;6
24;119;1572;1;1
24;121;1529;159;34
24;119;1529;3;3
24;120;2320;102;162
24;123;1527;91;8
24;119;1527;1;1
24;119;1528;338;302
24;119;1527;33;5
24;120;1527;26;4
24;119;1527;9;3
24;120;1526;1028;0
24;119;1526;60;0
24;120;1526;78;35
24;119;1526;540;0
24;121;1523;30;27
24;119;1526;444;39
24;121;1523;71;0
24;121;1523;134;0
24;121;1523;45;3
24;120;1594;0;0
24;120;1594;32;39
24;121;1593;255;3
24;121;1594;4;14
24;120;1593;20;22
24;121;1593;4;4
24;124;1593;4;4
24;121;1593;43;34
24;121;1593;34;85
24;120;1593;33;2
24;120;1593;20;120
24;124;1592;0;0
24;124;1592;33;2
24;120;1592;573;1
24;124;1592;10;32
24;120;1592;573;18
24;121;1581;824;18
24;124;1581;155;18
24;121;1581;23;6
24;120;1580;177;17
24;121;1529;91;8
24;121;1577;459;19
24;123;1574;106;0
24;123;1574;40;0
24;123;1574;101;0
24;123;1574;105;0
24;123;1574;60;0
24;123;1574;12;0
24;123;1574;16;0
24;121;1577;110;0
24;123;1574;61;0
24;123;1574;45;0
24;123;1574;40;0
24;121;1530;63;24
24;121;1526;13;3
24;121;1526;102;0
24;123;1574;0;0
24;121;1525;105;0
24;121;1577;9;3
24;119;1525;83;0
24;124;1524;36;0
24;124;1524;310;16
24;124;1524;22;3
24;119;1596;0;1
24;124;1596;0;1
24;124;1595;97;5
24;119;1596;1;0
24;119;832;17;0
24;119;832;2;1
24;119;832;14;2
24;119;832;5;0
24;120;831;3;0
24;120;831;3;0
24;119;832;17;0
24;120;830;2;2
24;119;1526;9;3
24;120;830;0;0
24;124;830;1;0
24;124;830;6;0
24;120;831;0;41
24;120;830;37;2
24;119;829;6;0
24;125;834;5409;5
24;125;834;0;0
24;125;834;0;0
24;125;834;153;3
24;126;1505;3;0
24;126;1505;1;1
24;120;831;13;0
24;126;834;0;3
24;126;1505;1;1
24;126;1623;1;1
24;126;1623;5;0
24;126;1642;1;1
24;126;1505;0;0
24;119;830;4;0
24;126;1623;0;0
24;126;1622;11;0
10;127;2278;220;2
10;127;2278;22735;0
10;127;2278;0;0
10;128;2278;11;0
10;128;2278;22735;0
10;129;2278;18;0
10;129;2278;212;12
10;127;2278;11;0
10;129;2278;36;5
10;128;2277;22;5
10;130;2278;11;0
10;127;2277;22;5
10;127;2276;224;2
10;129;2276;150;1
10;127;2276;3;0
10;129;2276;216;12
10;131;2276;3;0
10;129;2276;18;0
10;127;2275;59;17
10;127;2276;150;1
10;127;2276;2;1
10;129;2274;13;3
10;127;2275;149;1
10;129;2274;0;0
10;129;2274;45;17
10;127;2274;4;0
10;129;2274;135;62
10;129;2274;4;0
10;127;2274;33;46
10;127;2274;32;26
10;127;2274;71;0
10;127;2274;718;73
10;132;2273;31;1
10;127;2274;55;17
10;132;2273;617;31
10;127;2273;71;0
10;127;2272;618;30
10;127;2272;4;25
10;129;2272;13;12
10;127;2272;31;16
10;128;2272;399;47
10;127;2272;586;15
10;129;2272;1234;373
10;129;2272;1;0
10;129;2272;55;2
10;127;2272;3;4
10;128;2272;31;16
10;132;2272;891;375
10;132;2272;2;0
10;127;2272;197;32
10;127;2272;693;342
10;127;2272;200;13
10;127;2272;494;330
10;128;2271;1;1
10;127;2272;198;33
10;132;2272;3;0
10;127;2272;0;0
10;129;2271;277;18
10;128;2271;48;5
10;128;2271;45;11
10;128;2271;2;2
10;128;2271;39;1
10;128;2271;1;0
10;129;2271;18;0
10;128;2271;35;1
10;128;2271;8;1
10;128;2271;26;1
10;128;2270;291;350
10;128;2271;261;276
10;128;2268;81;10
10;128;2267;45;47
10;128;2267;37;51
10;128;2267;60;60
10;128;2267;75;72
10;128;2266;54;53
10;130;2266;1857;122
10;128;2270;31;34
10;132;2266;1313;62
10;130;2266;3;3
10;131;2261;345;3
10;129;2259;350;13
10;131;2258;16;13
10;127;2258;350;17
10;131;2257;608;35
10;131;2257;5;6
10;131;2257;1;1
10;129;2258;241;23
10;131;2257;544;60
10;127;2261;361;16
10;131;2257;337;9
10;132;2252;544;60
10;127;2257;608;35
10;129;2254;17;0
10;131;2257;8;2
10;129;2252;45;13
10;127;2251;544;60
10;129;2251;115;27
10;128;2251;34;48
10;129;2252;544;59
10;128;2250;109;10
10;128;2250;1;7
10;129;2249;1171;357
10;128;2250;186;118
10;128;2249;113;0
10;128;2249;9;2
10;132;2249;1171;371
10;127;2248;186;118
10;128;2247;292;7
10;130;2248;640;180
10;128;2247;0;0
10;130;2248;197;10
10;127;2247;186;118
10;127;2247;269;1
10;127;2246;269;1
10;128;2233;221;4
10;128;2397;51;0
10;127;2397;116;82
10;129;2249;418;58
10;127;2397;88;73
10;127;2397;0;0
10;127;2395;82;8
10;127;2397;1;0
10;127;2395;82;8
10;127;2395;192;17
10;127;2396;27;9
10;128;2395;4;0
10;127;2395;4;0
10;128;2395;148;3
10;128;2394;20;8
10;127;2394;148;3
10;127;2394;20;8
10;130;2394;20;6
10;130;2394;79;2
10;130;2392;1;4
10;127;2393;21;7
10;128;2393;21;7
10;130;2392;192;183
10;127;2392;121;13
10;127;2392;27;1
10;127;2392;68;169
10;127;2392;105;169
10;128;2392;1;1
10;128;2392;182;8
10;127;2392;182;34
10;127;2392;0;35
10;128;2392;68;173
10;130;2392;184;10
10;127;2392;121;10
10;130;2391;72;0
10;127;2391;185;10
10;129;2375;644;133
10;130;2375;3;2
10;129;2375;88;11
10;130;2375;816;121
10;127;2372;1;1
10;127;2373;0;3
10;128;2372;7;3
10;132;2371;1191;138
10;132;2371;36;0
10;128;2372;1;1
10;127;2371;613;113
10;128;2371;7;2
10;128;2371;205;10
10;129;2372;27;0
10;128;2369;232;21
10;128;2370;14;6
10;127;2368;197;1
10;129;2368;41;10
10;129;2368;4;0
10;129;2368;8;6
10;127;2368;8;6
10;127;2368;8;6
10;128;2366;9;3
10;128;2371;1;1
10;129;2365;14;0
10;129;2365;1;1
10;129;2364;1021;45
10;128;2351;368;19
10;129;2364;0;0
10;130;2365;680;41
10;129;2364;69;23
10;127;2350;13;11
10;127;2350;0;0
10;128;2350;109;30
10;127;2350;367;20
10;127;2350;69;28
10;127;2351;9;3
10;127;2350;13;11
10;127;2349;303;19
10;128;2348;304;104
10;130;2343;1;0
10;130;2343;181;8
10;127;2341;125;19
10;132;2341;1266;35
10;128;2341;178;0
10;132;2340;102;18
10;127;2341;178;0
10;131;2328;259;10
10;127;2326;347;9
10;131;2326;48;3
10;127;2349;80;23
10;129;2303;1181;61
10;131;2297;105;13
10;131;2324;301;8
10;127;2299;105;13
10;127;2295;514;14
10;129;2303;91;5
10;131;2297;46;4
10;128;2294;285;7
10;128;2295;81;0
10;127;2295;81;0
10;127;2293;1;0
10;127;2293;1;1
10;127;2293;229;8
10;127;2293;1;0
10;127;2290;194;45
10;127;2293;1;1
10;132;2293;22;0
10;128;2298;105;13
10;130;2280;6;10
10;127;2278;224;3
10;130;2276;456;15
10;130;2276;1;0
10;127;2271;240;0
10;127;2271;217;16
10;130;2267;7;7
10;127;2278;4;5
10;132;2269;230;0
10;130;2267;1411;142
10;129;2267;1525;157
10;130;2267;188;36
10;132;2266;10;0
10;127;2246;603;15
10;129;2266;26;0
10;128;2383;1;1
10;132;2269;2;2
10;128;2383;91;0
10;128;2380;8;0
10;128;2383;328;7
10;128;2380;906;158
10;128;2380;31;1359
10;128;2380;1;1
10;127;2372;819;138
10;127;2352;18;17
10;127;2372;295;51
10;127;2348;1;1
10;127;2351;270;38
10;127;2345;90;23
10;127;2345;90;23
10;127;2339;304;100
10;130;2319;1;1
10;127;2331;31;1359
10;130;2319;2206;3848
10;128;2383;1;1
10;128;2318;42;5
10;129;2318;189;1374
10;132;2316;10;14
10;130;2319;217;131
10;127;2317;301;1940
10;128;2317;301;1940
10;132;2316;408;197
10;132;2316;3484;580
10;128;2308;141;10
10;132;2317;22;26
10;129;2299;429;320
10;129;2300;4;0
10;127;2299;314;196
10;127;2300;94;1
10;127;2299;167;108
10;127;2294;115;82
10;129;2299;55;28
10;127;2294;115;103
10;128;2279;115;103
10;127;2277;112;101
10;127;2277;108;61
10;127;2271;2;22
10;132;2296;93;22
10;129;2268;1353;411
10;127;2267;1337;406
10;129;2268;63;1
10;127;2267;149;47
10;129;2267;2;8
10;127;2267;18;13
10;127;2267;459;51
10;130;2267;18;13
10;127;2267;236;1
10;130;2267;787;51
10;129;2267;73;55
10;132;2267;872;9
10;129;2264;62;36
10;129;2266;10;0
10;127;2262;431;40
10;127;2260;200;3
10;127;2260;454;8
10;127;2268;0;21
10;131;2253;27;11
10;127;2393;798;415
10;127;2374;328;0
10;128;2328;328;0
10;129;2291;895;10
10;132;2338;133;8
10;129;2291;112;14
10;130;2274;532;29
10;127;2252;96;8
10;127;2247;495;405
10;127;1632;33;0
10;129;2291;540;9
10;127;1632;270;10
10;127;2255;35;2
10;127;1607;272;1
10;127;1615;73;10
10;127;2393;328;0
10;127;1562;63;0
10;127;1562;97;0
10;127;1558;14;0
10;127;1557;272;1
10;132;1536;113;3274
10;127;1562;1;1
10;128;1535;272;2
10;130;1595;20;8
10;130;1595;28;12
10;129;1594;406;131
10;129;1594;297;9
10;129;1594;359;105
10;130;1594;396;119
10;127;1587;4;0
10;128;1535;1;0
10;127;1586;4;0
10;130;1583;163;7
10;127;1550;394;112
10;127;1586;4;0
10;128;1528;0;0
10;127;1525;13;70
10;128;1528;394;112
10;128;1535;2;2
10;130;1525;91;1
10;128;1523;15;61
10;129;1524;13;24
10;128;1523;0;11
10;129;1597;3;49
10;127;1597;0;0
10;127;1597;5;1
10;127;1597;5;1
10;127;1597;43;9
10;127;1597;0;0
10;127;1585;79;21
10;127;1585;79;21
10;130;1584;0;2
10;127;1584;22;39
10;127;1597;43;9
10;127;1583;241;52
10;127;1578;140;2
10;127;1583;190;53
10;127;1578;140;2
10;129;1553;2;2
10;127;1577;53;1
10;129;1552;525;1281
10;129;1551;705;272
10;127;1535;6;7
10;127;1584;22;39
10;127;1534;93;2
10;127;1534;472;106
10;128;1534;74;18
10;128;1534;2;1011
10;127;1534;87;2
10;128;1534;1;2
10;127;1534;0;1048
10;128;1534;61;132
10;127;1535;2;0
10;127;1526;90;46
10;128;1533;710;237
10;127;1514;90;46
10;127;1512;0;0
10;131;1512;291;48
10;127;1512;0;0
10;127;1512;289;50
10;127;1511;345;338
10;131;1511;3;7
10;131;1511;99;24
10;131;1511;215;199
10;131;1508;239;323
10;127;1501;1;0
10;127;1501;239;323
10;133;1500;1;0
10;127;1500;4705;0
10;128;1654;4703;0
10;128;1652;2;0
10;127;781;0;1
10;128;1652;2;2
10;128;1534;6;7
10;134;781;1;0
10;127;780;1;0
26;135;2279;943;149
26;135;2279;58;0
26;136;2279;58;0
26;136;2279;248;237
26;135;2279;58;0
26;136;2279;418;288
26;135;2279;147;119
26;135;2279;0;2
26;137;2279;125;86
26;136;2279;147;134
26;138;2279;20;12
26;135;2277;354;337
26;137;2279;42;45
26;136;2279;9;9
26;138;2277;1202;1307
26;138;2279;1;2
26;138;2277;4;15
26;137;2277;205;207
26;137;2276;140;31
26;136;2276;219;364
26;136;2276;111;91
26;135;2277;20;12
26;137;2276;124;107
26;135;2276;3;11
26;137;2276;22;12
26;137;2276;40;44
26;135;2276;0;7
26;137;2276;77;32
26;136;2276;4;5
26;136;2276;118;89
26;136;2276;51;44
26;135;2275;118;89
26;137;2274;100;117
26;135;2276;3;0
26;136;2274;724;863
26;136;2274;111;91
26;135;2274;100;117
26;137;2274;646;768
26;137;2274;92;233
26;135;2272;323;113
26;135;2272;641;765
26;138;2272;71;8
26;136;2274;9;12
26;137;2271;402;196
26;138;2271;1217;265
26;138;2271;19;16
26;135;2273;5;3
26;136;2271;70;75
26;135;2271;87;241
26;135;2271;70;75
26;136;2271;256;98
26;136;2270;127;287
26;136;2270;0;4
26;137;2271;10;11
26;137;2270;88;238
26;136;2270;85;58
26;137;2270;966;65
26;137;2270;630;279
26;136;2270;966;65
26;135;2270;56;55
26;138;2269;23;46
26;136;2270;85;66
26;135;2269;409;194
26;137;2269;0;4
26;137;2269;26;28
26;136;2269;409;194
26;136;2269;43;29
26;137;2269;19;18
26;136;2270;36;34
26;138;2269;2;10
26;135;2269;475;244
26;135;2269;927;17
26;138;2269;308;191
26;136;2268;143;281
26;136;2269;195;60
26;137;2268;136;274
26;136;2268;0;0
26;138;2269;120;123
26;137;2267;496;403
26;136;2268;36;33
26;138;2266;80;7
26;136;2268;25;28
26;136;2256;101;77
26;137;2265;227;137
26;136;2255;97;54
26;138;2266;445;201
26;136;2254;93;71
26;138;2254;45;12
26;138;2254;6;17
26;136;2254;246;81
26;136;2254;275;329
26;138;2252;4;4
26;136;2255;35;37
26;138;2252;4;4
26;136;2254;43;51
26;137;2252;6;6
26;137;2252;23;31
26;137;2251;218;168
26;138;2251;23;31
26;138;2250;45;14
26;135;2250;8;8
26;138;2251;6;6
26;137;2250;85;227
26;137;2250;90;14
26;135;2249;38;7
26;135;2249;4;0
26;138;2250;45;0
26;137;2249;446;286
26;138;2249;4;0
26;137;2249;21;21
26;138;2249;37;3
26;138;2249;373;239
26;135;2249;399;279
26;137;2249;4;0
26;135;2252;6;17
26;136;2249;290;190
26;136;2248;47;102
26;136;2248;407;362
26;136;2248;0;3
26;136;2248;238;204
26;138;2248;126;140
26;138;2248;29;39
26;137;2248;126;140
26;135;2249;1;0
26;138;2247;422;395
26;138;2247;94;24
26;135;2247;3;2
26;137;2247;63;63
26;137;2247;173;241
26;138;2247;4;3
26;137;2247;1;1
26;137;2247;28;30
26;137;2247;257;167
26;137;2247;2;1
26;137;2246;12;12
26;137;2246;12;12
26;137;2246;12;14
26;137;2246;103;44
26;135;2247;1;1
26;135;2246;231;85
26;137;2246;23;46
26;136;2246;221;82
26;136;2246;3;0
26;136;2246;23;46
26;136;2246;107;82
26;136;2246;0;0
26;136;2246;374;381
26;136;2246;7;3
26;137;2246;159;253
26;137;2246;68;22
26;135;2246;171;107
26;137;2246;446;234
26;135;2246;38;5
26;138;2246;18;6
26;137;2246;38;3
26;138;2246;280;221
26;138;2246;1;1
26;137;2246;155;277
26;136;2245;19;15
26;137;2246;900;402
26;136;2245;47;48
26;135;2245;19;15
26;135;2245;108;125
26;138;2245;6;8
26;135;2245;84;28
26;136;2245;108;125
26;136;2245;79;62
26;138;2244;55;19
26;136;2245;84;28
26;137;2244;9;9
26;137;2244;112;177
26;136;2397;70;46
26;135;2239;314;71
26;136;2397;454;223
26;135;2246;1;1
26;136;2397;368;679
26;139;2397;329;516
26;135;2240;73;59
26;136;2397;512;301
26;137;2395;1346;815
26;136;2396;589;216
26;138;2395;1;3
26;136;2396;24;1
26;137;2395;93;50
26;135;2395;476;153
26;139;2396;2;2
26;136;2395;111;79
26;136;2393;127;127
26;135;2395;1153;838
26;136;2393;79;85
26;136;2392;319;257
26;136;2392;186;216
26;136;2392;49;40
26;136;2393;147;151
26;136;2391;210;134
26;137;2391;215;270
26;136;2389;278;261
26;136;2391;93;80
26;136;2388;51;66
26;136;2387;21;55
26;136;2387;42;39
26;136;2387;42;33
26;136;2387;53;55
26;136;2373;2;2
26;136;2387;16;15
26;137;2370;498;358
26;136;2373;62;66
26;137;2369;153;178
26;138;2367;445;325
26;138;2367;4;4
26;138;2367;36;41
26;137;2369;2;2
26;136;2387;86;69
26;136;2366;13;15
26;136;2367;207;129
26;136;2366;65;31
26;136;2366;255;246
26;136;2367;74;48
26;136;2364;440;572
26;137;2365;11;6
26;136;2364;0;0
26;137;2345;139;116
26;137;2345;76;46
26;137;2345;753;453
26;137;2344;3256;1025
26;138;2344;24;22
26;137;2365;70;49
26;138;2344;0;31
26;136;2344;142;247
26;136;2344;39;35
26;137;2344;18;11
26;136;2344;61;57
26;136;2344;94;132
26;136;2343;200;124
26;136;2342;412;326
26;136;2341;174;39
26;138;2345;1;1
26;136;2342;95;93
26;136;2341;71;69
26;135;2341;3;16
26;136;2341;81;57
26;135;2341;289;257
26;135;2341;177;36
26;136;2341;29;29
26;136;2341;325;363
26;136;2364;1;1
26;138;2339;17;8
26;136;2340;636;355
26;135;2329;2358;545
26;138;2338;117;139
26;138;2339;111;109
26;138;2338;787;314
26;136;2326;135;107
26;136;2340;13;15
26;135;2329;306;52
26;136;2324;11;12
26;136;2325;180;75
26;136;2324;394;117
26;138;2323;52;16
26;136;2325;67;53
26;136;2324;274;204
26;138;2321;1724;405
26;138;2320;21;42
26;138;2321;56;9
26;136;2319;13;16
26;136;2322;207;59
26;138;2320;5;5
26;136;2318;94;52
26;136;2318;20;10
26;136;2317;9;14
26;136;2317;172;143
26;136;2317;70;228
26;136;2317;128;101
26;136;2318;81;38
26;138;2317;14;14
26;138;2317;48;6
26;136;2316;187;176
26;135;2316;6;4
26;138;2315;438;111
26;136;2317;415;339
26;136;2315;25;19
26;136;2316;511;220
26;136;2315;34;22
26;138;2315;298;193
26;136;2315;325;351
26;136;2315;87;50
26;136;2313;459;207
26;136;2313;443;74
26;136;2314;491;321
26;136;2312;150;38
26;136;2311;215;112
26;136;2303;433;726
26;136;2312;98;13
26;136;2303;22;21
26;136;2313;58;217
26;136;2312;96;101
26;136;2303;10;12
26;136;2303;45;58
26;136;2303;147;147
26;136;2303;24;26
26;136;2301;158;155
26;136;2301;112;82
26;136;2303;24;22
26;137;2297;111;85
26;137;2297;40;33
26;136;2300;120;84
26;136;2297;51;41
26;136;2303;50;56
26;136;2297;40;35
26;136;2296;24;19
26;137;2297;59;69
26;136;2296;56;81
26;136;2296;193;99
26;136;2296;72;55
26;138;2297;48;48
26;137;2296;112;87
26;136;2295;116;128
26;136;2296;101;72
26;136;2295;185;106
26;136;2295;57;41
26;136;2294;14;7
26;136;2295;89;71
26;136;2294;97;127
26;136;2294;49;34
26;138;2293;166;54
26;136;2293;14;2
26;136;2294;39;15
26;136;2292;203;104
26;136;2292;71;29
26;136;2292;45;40
26;136;2291;108;138
26;136;2291;186;62
26;136;2291;106;112
26;136;2290;395;305
26;136;2292;15;8
26;137;2289;159;108
26;138;2288;137;35
26;136;2291;315;196
26;138;2287;215;178
26;137;2278;15;9
26;136;2290;217;214
26;138;2287;1;2
26;137;2272;290;273
26;135;2272;2034;852
26;136;2272;94;129
26;136;2272;200;74
26;135;2272;143;4
26;136;2272;79;77
26;136;2272;290;428
26;138;2272;94;42
26;137;2272;85;167
26;137;2272;63;28
26;138;2272;0;1
26;136;2272;15;10
26;138;2272;13;13
26;136;2272;270;313
26;136;2271;266;228
26;136;2272;61;46
26;138;2272;72;227
26;138;2270;72;26
26;136;2271;47;44
